codeInseeImmo,valeur_moyenne_fonciere,local_total,local_maison,local_appart
47168,1040,9,8,1
47173,1065,1,1,0
47239,1300,2,2,0
47191,1779,6,6,0
47214,2102,2,2,0
47296,2273,1,1,0
47293,2136,1,1,0
47179,1292,4,4,0
47123,1528,2,2,0
47313,1494,1,1,0
47142,1923,2,2,0
47067,1509,2,2,0
47128,2172,2,2,0
47257,1874,2,2,0
47021,1353,7,7,0
47300,1197,3,3,0
47216,1002,2,2,0
47176,1263,1,1,0
47057,1058,7,7,0
47140,1684,2,2,0
47174,837,1,1,0
47226,2062,1,1,0
47144,1165,1,1,0
47006,1238,4,4,0
47324,1254,6,6,0
47284,1615,2,2,0
47240,2538,3,3,0
47312,1213,3,3,0
47024,2680,10,10,0
47109,625,1,1,0
47127,1462,3,3,0
47049,1551,9,6,3
47025,1250,2,2,0
47036,1681,1,1,0
47328,2121,2,2,0
47220,2106,3,3,0
47060,1268,2,2,0
47112,508,1,1,0
47055,1009,2,1,1
47003,2343,1,1,0
47131,2249,4,4,0
47269,1240,1,1,0
47072,5591,4,4,0
47193,2081,1,1,0
47079,1761,4,4,0
47066,300,1,1,0
47249,898,2,2,0
47276,1522,1,1,0
47317,478,1,1,0
47199,1517,2,2,0
47011,1875,3,3,0
47094,1943,2,2,0
47129,1156,5,5,0
47229,643,1,1,0
47292,1839,3,3,0
47246,1673,1,1,0
47093,2282,1,1,0
47204,3286,1,1,0
47278,2889,2,1,1
47163,1726,3,3,0
47212,1659,2,2,0
47180,386,1,1,0
47298,311,1,1,0
47070,1219,2,2,0
47029,500,1,1,0
47138,1417,2,2,0
47262,1607,1,1,0
47289,1704,2,2,0
47251,1750,2,2,0
47133,972,1,1,0
47326,2581,2,2,0
47113,2244,2,2,0
47170,509,1,1,0
47248,2298,2,2,0
47087,1734,1,1,0
47074,1230,1,1,0
47264,2062,1,1,0
47194,2670,1,1,0
47183,1416,1,1,0
47297,1720,1,1,0
47019,2553,1,1,0
47120,1212,1,1,0
47235,375,2,2,0
47198,1642,2,2,0
47277,634,2,0,2
47263,2684,1,1,0
47071,1143,3,3,0
48080,891,4,1,3
48096,825,2,2,0
48061,1285,2,2,0
48141,1100,1,1,0
48146,3505,5,5,0
48140,2070,7,3,4
48032,933,1,1,0
48009,1106,4,4,0
48092,2254,20,7,13
48095,3023,19,5,14
48132,941,9,6,3
48010,688,5,5,0
48003,952,3,1,2
48147,1828,3,3,0
48072,1190,1,1,0
48178,1443,6,6,0
48051,641,1,1,0
48090,1217,3,1,2
48019,1678,4,4,0
48002,1674,3,3,0
48015,1466,2,2,0
48188,706,1,1,0
48028,3442,1,1,0
48059,595,2,2,0
48127,1005,4,4,0
48017,2174,6,2,4
48116,1909,5,5,0
48129,1682,2,2,0
48158,1364,2,2,0
48065,3400,1,1,0
48099,2337,1,1,0
48075,1033,2,1,1
48094,4548,2,2,0
48187,588,1,1,0
48194,1472,1,1,0
48151,2193,2,2,0
48007,1600,1,1,0
48027,2150,4,4,0
48025,1611,2,2,0
48063,1722,4,4,0
48110,2,1,1,0
48124,689,1,1,0
48136,1182,1,1,0
48045,1189,2,2,0
48157,1000,1,1,0
48111,1365,1,0,1
48013,3105,2,2,0
48104,511,1,1,0
48119,833,1,1,0
48088,583,1,1,0
48079,2313,1,1,0
48115,1434,2,2,0
48190,3000,1,1,0
48126,1369,1,1,0
48083,682,1,1,0
48030,1824,1,1,0
48036,1989,2,2,0
48034,1929,3,3,0
48073,286,1,1,0
48031,1786,1,1,0
48082,1352,1,1,0
48192,5083,2,2,0
48181,3438,2,2,0
48004,2867,1,1,0
48103,1214,1,1,0
49007,5412,639,123,516
49347,2796,18,15,3
49323,2666,22,20,2
49135,2746,2,2,0
49307,2528,59,57,2
49353,3586,50,38,12
49090,1625,4,4,0
49267,2717,26,18,8
49246,3192,30,21,9
49308,2330,4,4,0
49241,2956,14,14,0
49167,2804,27,27,0
49129,2796,11,10,1
49048,2381,15,10,5
49029,2948,4,2,2
49377,2900,26,26,0
49278,3119,6,5,1
49326,2458,7,7,0
49050,2230,34,33,1
49223,2839,16,13,3
49339,1540,2,2,0
49216,2560,6,6,0
49130,2010,3,3,0
49018,2175,65,61,4
49378,9782,18,18,0
49331,1675,85,68,17
49127,1440,15,15,0
49092,2242,64,59,5
49244,1739,85,82,3
49069,2316,42,42,0
49002,1686,15,15,0
49023,1186,121,59,62
49328,2387,163,89,74
49261,1844,36,36,0
49099,2511,247,162,85
49015,3561,73,39,34
49080,1807,28,28,0
49174,1604,5,5,0
49055,1623,5,5,0
49302,1739,1,1,0
49041,2288,18,13,5
49060,1683,5,4,1
49332,2091,11,11,0
49125,3757,56,44,12
49132,2115,12,10,2
49036,1989,8,8,0
49333,1499,9,8,1
49248,3011,47,47,0
49301,3950,79,78,1
49176,3917,26,19,7
49140,1300,9,9,0
49214,2931,26,21,5
49373,1717,68,53,15
49193,2194,7,7,0
49192,4253,8,8,0
49272,1719,9,9,0
49228,1035,38,37,1
49358,1479,3,3,0
49194,2920,34,34,0
49110,2167,6,6,0
49259,3468,13,6,7
49260,2185,3,3,0
49306,2373,8,8,0
49215,2431,22,20,2
49102,1300,2,2,0
49163,1669,17,17,0
49329,7631,12,12,0
49017,1516,5,5,0
49345,2104,27,26,1
49269,5712,9,9,0
49283,2302,11,11,0
49063,4319,25,15,10
49218,1680,62,62,0
49298,3164,11,10,1
49057,1687,2,2,0
49381,1999,12,12,0
49299,2174,7,7,0
49266,2042,9,9,0
49211,1591,5,5,0
49367,1888,29,29,0
49200,2697,29,27,2
49294,2267,3,3,0
49257,1744,3,3,0
49035,5151,28,21,7
49231,1624,7,7,0
49222,2839,6,6,0
49021,2013,17,17,0
49368,2140,12,12,0
49369,419,6,6,0
49180,1614,27,27,0
49109,1596,6,6,0
49089,1989,4,4,0
49311,1142,9,9,0
49003,7206,3,3,0
49362,1848,5,5,0
49221,917,10,10,0
49086,3160,17,12,5
49271,2124,5,5,0
49374,1566,5,5,0
49045,1352,5,5,0
49205,1038,1,1,0
49220,1401,21,21,0
49138,1503,16,16,0
49123,1992,7,7,0
49082,1452,2,2,0
49183,2441,24,22,2
49010,1532,3,3,0
49011,2315,2,2,0
49253,1192,6,6,0
49291,969,3,3,0
49112,1025,5,5,0
49068,1701,4,4,0
49355,2072,7,7,0
49178,1056,2,2,0
49352,2139,7,7,0
49240,1177,4,4,0
49341,1805,5,5,0
49343,1954,9,9,0
49334,1479,5,5,0
49012,1881,4,4,0
49361,2165,4,4,0
49160,5416,12,6,6
49131,1141,2,2,0
49030,1815,3,3,0
49008,1736,4,4,0
49121,1037,6,6,0
49054,1058,11,11,0
49070,2646,2,2,0
49188,1849,4,4,0
49076,2339,5,5,0
49247,2680,7,7,0
49061,1581,6,6,0
49155,2710,2,2,0
49020,3097,7,6,1
49053,1944,3,3,0
49120,2357,4,4,0
49201,2892,9,7,2
49107,3152,2,2,0
49292,1483,10,10,0
49026,2460,11,11,0
49364,1193,5,5,0
49236,1413,2,2,0
49224,1801,3,3,0
49022,1852,2,2,0
49321,2151,3,3,0
49058,1659,3,3,0
49027,1836,4,3,1
49195,1903,4,4,0
49371,1528,3,3,0
49219,1985,5,5,0
49336,1382,3,3,0
49370,2398,6,6,0
49310,1286,2,2,0
49182,2000,1,1,0
49235,2049,2,2,0
49209,1333,1,1,0
49237,1101,2,2,0
49344,2170,6,6,0
49067,1799,2,2,0
49170,2547,4,4,0
49064,272,1,1,0
49217,1540,1,1,0
49330,2229,2,2,0
50177,1244,1,1,0
50138,2419,3,3,0
50236,1914,10,10,0
50129,4623,184,83,101
50393,1393,7,7,0
50379,1181,2,2,0
50639,2186,16,11,5
50099,1748,24,15,9
50185,1933,4,4,0
50281,2329,6,6,0
50217,2685,6,6,0
50567,2568,4,4,0
50412,2381,7,7,0
50183,1584,4,4,0
50475,2160,13,13,0
50273,1161,4,4,0
50031,3900,12,6,6
50342,2018,3,3,0
50402,2538,4,4,0
50401,1849,7,7,0
50502,3187,48,18,30
50410,2635,23,11,12
50147,3065,17,7,10
50082,2359,12,12,0
50492,1494,2,2,0
50539,1336,5,5,0
50594,1920,2,2,0
50274,1614,4,4,0
50041,2946,22,22,0
50259,3035,3,3,0
50111,1587,5,5,0
50519,2137,2,2,0
50484,1113,23,21,2
50237,1527,4,4,0
50165,4156,10,7,3
50576,4250,3,2,1
50222,2366,1,1,0
50025,2010,17,13,4
50115,928,2,2,0
50518,1552,10,10,0
50074,1164,10,10,0
50599,2748,1,1,0
50523,1535,8,8,0
50351,1293,1,1,0
50130,1467,2,2,0
50419,1350,14,14,0
50444,1091,4,4,0
50078,3245,6,6,0
50042,1466,3,3,0
50359,1722,19,10,9
50579,1720,2,2,0
50592,1377,10,10,0
50294,2325,4,4,0
50532,4275,12,8,4
50585,1976,2,2,0
50218,4517,48,22,26
50275,351,1,1,0
50591,949,4,4,0
50546,1482,9,9,0
50027,1753,8,8,0
50409,1145,8,5,3
50563,2358,9,9,0
50139,2000,12,9,3
50023,1862,8,8,0
50446,621,3,3,0
50456,805,2,2,0
50452,3286,2,2,0
50565,2204,5,4,1
50615,2084,20,16,4
50345,2017,9,9,0
50002,1868,13,11,2
50090,930,9,9,0
50493,1984,5,5,0
50228,822,6,6,0
50570,1354,4,4,0
50413,1736,3,3,0
50590,2119,2,2,0
50076,2653,21,11,10
50267,1780,12,12,0
50033,4286,2,2,0
50239,544,4,4,0
50198,1511,2,2,0
50601,2776,14,10,4
50436,1290,9,9,0
50161,1210,2,2,0
50551,1478,6,6,0
50598,2865,2,2,0
50541,2685,6,6,0
50405,1801,2,2,0
50328,799,3,3,0
50194,1333,2,2,0
50479,1732,3,3,0
50421,4426,4,3,1
50467,2166,3,3,0
50531,531,4,4,0
50256,813,16,16,0
50188,1644,3,3,0
50332,1831,3,3,0
50098,1494,3,3,0
50162,1964,2,2,0
50026,2125,1,1,0
50015,2131,7,7,0
50297,1911,1,1,0
50341,1558,4,4,0
50360,1836,4,4,0
50209,2320,4,4,0
50433,2328,3,3,0
50158,645,5,5,0
50298,1872,3,3,0
50289,1990,6,6,0
50124,1094,6,6,0
50499,1181,2,2,0
50542,355,2,2,0
50471,1847,4,4,0
50398,1045,2,2,0
50110,683,2,2,0
50455,1877,7,7,0
50464,1150,1,1,0
50215,2588,5,5,0
50429,3913,3,3,0
50252,1527,2,2,0
50403,1740,2,2,0
50445,654,4,4,0
50647,2673,6,6,0
50562,3496,3,2,1
50260,1008,11,9,2
50582,1347,5,5,0
50487,1257,12,12,0
50606,879,7,7,0
50243,2920,3,3,0
50095,3664,17,17,0
50058,4839,4,4,0
50143,2104,3,3,0
50148,764,1,1,0
50200,888,3,3,0
50400,1450,8,6,2
50425,2202,4,4,0
50619,2444,1,1,0
50597,1289,1,1,0
50537,1725,1,1,0
50428,913,11,11,0
50335,3083,1,1,0
50474,270,1,1,0
50350,1377,4,4,0
50395,2603,1,1,0
50246,1857,2,2,0
50168,1418,5,5,0
50029,2120,13,13,0
50463,1684,1,1,0
50197,1415,6,6,0
50447,2939,2,2,0
50271,832,2,2,0
50054,895,6,6,0
50574,808,1,1,0
50549,2155,1,1,0
50391,3773,14,5,9
50321,1930,1,1,0
50510,1375,1,1,0
50480,2119,3,3,0
50394,2469,9,5,4
50575,3287,3,3,0
50152,1931,5,5,0
50364,1104,2,2,0
50003,4070,7,7,0
50121,1198,2,2,0
50144,556,1,1,0
50086,2515,3,3,0
50420,1043,1,1,0
50193,465,1,1,0
50369,1132,1,1,0
50550,1578,10,10,0
50066,3992,3,3,0
50304,1741,5,5,0
50117,1965,2,1,1
50137,624,7,7,0
50450,1139,2,2,0
50564,1530,7,7,0
50338,1919,8,8,0
50166,1860,3,3,0
50334,1250,3,3,0
50085,1947,4,4,0
50006,1463,1,1,0
50093,979,2,2,0
50167,2445,4,4,0
50216,1048,1,1,0
50258,1391,2,2,0
50175,2057,2,2,0
50528,1364,2,2,0
50363,1362,9,9,0
50448,2595,9,9,0
50070,1548,1,1,0
50648,2451,1,1,0
50588,1278,1,1,0
50126,1407,2,2,0
50146,15909,1,1,0
50077,2611,3,3,0
50486,571,2,2,0
50513,1602,2,2,0
50292,1793,7,7,0
50507,2088,1,1,0
50473,821,3,3,0
50509,1655,3,3,0
50081,3306,2,2,0
50195,583,1,1,0
50048,1253,2,2,0
50525,858,6,6,0
50500,1236,4,4,0
50431,1311,4,4,0
50174,697,2,2,0
50038,2353,2,2,0
50178,1439,2,2,0
50145,2456,3,3,0
50109,3422,7,4,3
50540,1631,1,1,0
50411,1752,3,3,0
50554,2378,4,4,0
50572,2108,3,3,0
50108,5281,4,4,0
50327,3333,2,2,0
50382,3379,1,1,0
50311,1835,1,1,0
50151,2078,1,1,0
50106,2022,2,2,0
50234,667,1,1,0
50102,3669,2,2,0
50084,2201,2,2,0
50263,1059,2,2,0
50616,1771,2,2,0
50505,833,3,3,0
50231,2423,1,1,0
50149,3223,2,2,0
50184,2296,3,3,0
50230,5416,6,6,0
50214,1639,3,3,0
50349,1325,3,3,0
50483,208,1,1,0
50142,3385,1,1,0
50435,1208,1,1,0
50049,1345,1,1,0
50422,2435,2,2,0
50496,3195,1,1,0
50389,688,2,2,0
50417,1256,2,2,0
50514,233,1,1,0
50426,1678,1,1,0
50481,2704,3,3,0
50186,977,2,2,0
50176,688,1,1,0
50087,2529,1,1,0
50030,1752,1,1,0
50437,1407,1,1,0
50365,402,1,1,0
50580,2123,2,2,0
50443,1196,1,1,0
50457,2000,2,2,0
50069,2028,1,1,0
50251,818,2,2,0
50512,1130,1,1,0
50543,1325,3,3,0
50044,1667,2,2,0
50276,3478,1,1,0
50283,1100,1,1,0
50397,2345,6,6,0
50288,2426,2,2,0
50277,3850,1,1,0
50378,1356,1,1,0
50607,1549,1,1,0
50238,1909,1,1,0
50036,694,1,1,0
50535,1875,1,1,0
50453,2256,1,1,0
50024,1656,2,2,0
50004,380,1,1,0
50312,2221,4,4,0
50272,2923,1,1,0
50533,769,2,2,0
50290,294,1,1,0
50612,2560,1,1,0
51108,4619,219,67,152
51454,5968,1178,214,964
51448,2456,3,3,0
51612,2922,23,15,8
51196,1571,6,5,1
51230,2627,190,64,126
51413,2528,4,4,0
51030,4252,45,30,15
51006,1562,1,1,0
51172,2916,23,17,6
51344,2560,3,3,0
51663,1955,13,8,5
51582,4775,3,3,0
51291,2488,9,9,0
51129,1989,5,5,0
51237,2114,10,10,0
51029,2139,18,15,3
51337,2126,1,1,0
51573,2863,52,33,19
51660,2584,10,10,0
51210,2122,7,4,3
51235,1292,5,5,0
51662,2819,15,14,1
51649,2120,54,29,25
51055,2311,39,27,12
51345,1413,4,4,0
51218,1697,1,1,0
51158,841,2,2,0
51636,1900,3,3,0
51248,1896,15,11,4
51611,1688,2,2,0
51141,1852,5,5,0
51239,887,1,1,0
51244,869,1,1,0
51194,1324,6,6,0
51488,2140,1,1,0
51625,1946,3,3,0
51299,3090,8,6,2
51183,2885,5,5,0
51068,688,1,1,0
51025,2632,3,3,0
51391,2250,4,3,1
51118,2579,6,6,0
51389,1502,5,5,0
51418,2618,3,3,0
51342,3024,1,1,0
51616,2123,1,1,0
51589,2458,1,1,0
51576,1825,8,7,1
51535,1659,38,25,13
51262,1584,8,8,0
51559,1653,28,20,8
51316,322,2,2,0
51328,1476,4,4,0
51461,2377,2,2,0
51492,1518,15,15,0
51474,7000,23,5,18
51250,4483,27,16,11
51501,1538,3,3,0
51562,3249,11,11,0
51161,2226,3,3,0
51145,9627,5,5,0
51173,5650,1,1,0
51648,1528,3,3,0
51178,1416,1,1,0
51388,1611,19,15,4
51133,444,8,8,0
51061,1033,2,1,1
51081,1071,1,1,0
51155,998,5,5,0
51160,2147,11,11,0
51193,2120,17,17,0
51028,2224,2,2,0
51153,2072,5,5,0
51598,1606,4,4,0
51564,1255,3,3,0
51054,1633,3,2,1
51215,1340,2,2,0
51546,1316,4,4,0
51343,1464,7,7,0
51272,165,3,3,0
51629,3264,5,5,0
51380,2166,29,21,8
51198,1311,3,3,0
51282,3413,14,14,0
51105,2009,4,4,0
51074,4557,9,4,5
51503,1643,3,3,0
51242,2063,17,17,0
51010,1186,3,3,0
51165,1117,7,5,2
51151,1687,3,3,0
51524,1188,6,6,0
51565,167,1,1,0
51217,1666,13,12,1
51036,1051,3,3,0
51091,1207,1,1,0
51302,1793,1,1,0
51101,2731,5,5,0
51007,1265,5,5,0
51176,1363,1,1,0
51119,4446,3,3,0
51009,1340,2,2,0
51349,877,3,3,0
51298,965,3,3,0
51531,1038,10,9,1
51377,982,2,2,0
51502,810,3,3,0
51219,1253,4,4,0
51258,1087,1,1,0
51284,1944,9,1,8
51098,870,1,1,0
51369,1324,3,3,0
51040,1268,3,3,0
51078,1613,2,2,0
51326,1181,5,5,0
51249,657,1,1,0
51265,602,1,1,0
51397,1133,3,3,0
51097,1645,2,2,0
51202,2569,11,9,2
51340,1623,1,1,0
51587,1954,1,1,0
51430,1271,1,1,0
51058,3534,12,6,6
51423,938,8,8,0
51596,1054,5,5,0
51175,800,1,1,0
51460,1852,1,1,0
51568,2356,2,2,0
51440,2489,6,4,2
51642,1526,2,2,0
51518,2291,2,2,0
51579,995,2,2,0
51506,8549,22,12,10
51031,2895,5,5,0
51289,1045,3,3,0
51253,1201,5,5,0
51472,1215,5,5,0
51113,1265,2,2,0
51571,1985,6,6,0
51375,3062,2,2,0
51279,417,1,1,0
51139,1388,4,4,0
51547,1277,2,2,0
51622,3111,2,2,0
51002,1850,8,7,1
51446,1418,8,6,2
51536,2992,12,7,5
51079,2789,4,4,0
51243,1224,6,6,0
51324,678,1,1,0
51609,1318,5,5,0
51457,1492,3,3,0
51152,2467,2,2,0
51018,1574,2,2,0
51075,3066,5,5,0
51658,1274,2,2,0
51333,3312,5,0,5
51436,1827,3,3,0
51431,2447,5,5,0
51507,1266,17,14,3
51164,512,1,1,0
51192,1343,3,3,0
51433,1535,2,2,0
51432,1190,9,8,1
51185,1413,2,2,0
51246,1490,1,1,0
51520,1407,6,6,0
51479,600,1,1,0
51399,538,5,5,0
51346,2801,7,7,0
51585,1250,5,5,0
51583,1378,2,2,0
51033,1165,2,2,0
51567,1182,4,4,0
51035,979,4,4,0
51550,538,2,2,0
51130,1096,2,2,0
51312,1983,6,6,0
51386,2139,5,5,0
51111,4167,2,2,0
51043,2420,4,4,0
51476,2069,6,6,0
51557,2268,4,4,0
51656,1401,4,4,0
51365,3498,4,4,0
51060,19944,1,1,0
51144,1579,2,2,0
51466,1375,3,3,0
51140,1225,4,4,0
51516,450,2,2,0
51439,1586,3,1,2
51016,1604,6,4,2
51421,1080,1,1,0
51404,1154,2,2,0
51071,991,4,4,0
51162,1243,6,6,0
51233,1853,1,1,0
51630,2217,3,3,0
51407,1519,3,3,0
51042,1265,4,4,0
51032,1615,4,4,0
51014,5988,2,2,0
51047,1214,5,5,0
51358,1053,2,2,0
51321,1343,2,2,0
51264,1777,7,7,0
51085,1075,5,5,0
51624,1691,4,4,0
51406,1406,3,3,0
51613,1592,2,2,0
51149,2157,3,3,0
51065,1793,3,3,0
51414,1017,2,2,0
51384,1562,6,4,2
51199,3081,4,4,0
51308,2323,8,8,0
51320,849,2,2,0
51339,1589,2,2,0
51102,2898,3,3,0
51254,709,3,3,0
51529,1554,1,1,0
51637,1254,2,2,0
51338,1924,2,2,0
51269,2747,8,8,0
51211,1375,2,2,0
51362,3867,2,2,0
51329,2048,6,6,0
51424,333,1,1,0
51459,1105,1,1,0
51263,3750,2,2,0
51487,2122,1,1,0
51588,1115,2,2,0
51607,882,1,1,0
51640,612,1,1,0
51441,1115,2,2,0
51373,1195,2,2,0
51227,1115,4,4,0
51023,1875,1,1,0
51525,1844,7,7,0
51556,1069,2,2,0
51276,1268,2,2,0
51295,1013,2,2,0
51288,1427,2,2,0
51378,1437,1,1,0
51581,1746,1,1,0
51270,1102,2,2,0
51076,2978,4,4,0
51044,3035,1,1,0
51315,128,1,1,0
51390,3146,4,4,0
51266,1824,2,2,0
51285,759,2,2,0
51442,1235,1,1,0
51603,1771,1,1,0
51350,1116,2,2,0
51618,1917,4,4,0
51116,375,2,2,0
51046,2755,6,6,0
51513,1323,4,4,0
51001,833,1,1,0
51171,5355,7,4,3
51610,1353,1,1,0
51214,1150,1,1,0
51482,1592,2,2,0
51069,2250,1,1,0
51093,1846,3,3,0
51617,1566,5,5,0
51473,714,1,1,0
51231,2147,3,3,0
51115,3007,2,2,0
51281,3450,3,3,0
51367,846,4,4,0
51360,1488,2,2,0
51234,1462,1,1,0
51620,1271,2,2,0
51499,1535,1,1,0
51477,2180,2,2,0
51643,3806,8,8,0
51485,3274,2,2,0
51087,1053,2,2,0
51092,1110,3,3,0
51526,3848,4,4,0
51188,735,2,2,0
51551,514,2,2,0
51434,1953,2,2,0
51523,2193,3,3,0
51169,250,1,1,0
51012,34,1,1,0
51241,1729,1,1,0
51203,1164,2,2,0
51545,745,1,1,0
51416,1053,5,5,0
51453,1889,2,2,0
51543,507,1,1,0
51163,1131,2,2,0
51213,1160,1,1,0
51491,2024,3,3,0
51204,2238,5,5,0
51621,1319,1,1,0
51605,2409,2,2,0
51137,1616,2,2,0
51451,932,1,1,0
51471,1078,1,1,0
51517,1470,1,1,0
51597,2046,2,2,0
51039,1125,1,1,0
51425,900,1,1,0
51530,2082,1,1,0
51486,1753,1,1,0
51483,1102,2,2,0
51468,2604,4,4,0
51311,1325,1,1,0
51521,1009,2,2,0
51168,1861,1,1,0
51633,1864,1,1,0
51505,2639,4,4,0
51216,1334,2,2,0
51395,859,1,1,0
51223,714,1,1,0
51403,3062,3,3,0
51303,2081,2,2,0
51417,2105,1,1,0
51184,1181,1,1,0
51251,1683,1,1,0
51245,2313,3,3,0
51354,1859,1,1,0
51142,3110,3,3,0
51537,1983,1,1,0
51181,1529,1,1,0
51352,833,1,1,0
51532,3606,4,4,0
51167,530,1,1,0
51387,1554,1,1,0
51252,6851,3,3,0
51019,1760,1,1,0
51419,942,1,1,0
51548,1408,2,2,0
51590,914,2,2,0
51490,738,2,2,0
51534,2206,2,2,0
51088,1712,3,3,0
51410,2256,1,1,0
51586,2231,1,1,0
51086,1971,1,1,0
51228,479,1,1,0
51063,1172,1,1,0
51572,1121,1,1,0
51659,715,2,2,0
51415,2132,1,1,0
51236,952,1,1,0
51027,1278,1,1,0
51232,1672,1,1,0
51327,1025,2,2,0
51121,1688,1,1,0
51304,1520,2,2,0
51409,2684,1,1,0
51447,688,1,1,0
51187,1511,1,1,0
51356,1167,1,1,0
51450,2374,1,1,0
51220,1529,2,2,0
51334,2000,1,1,0
51527,1479,2,1,1
51422,2969,1,1,0
51644,610,1,1,0
51314,1722,1,1,0
51313,2537,1,1,0
51580,1887,2,2,0
51066,802,1,1,0
51444,3239,1,1,0
51008,545,1,1,0
51293,2546,2,2,0
51049,2625,1,1,0
51283,640,1,1,0
51100,373,1,1,0
51647,952,1,1,0
51544,36,1,1,0
51355,1053,1,1,0
51574,1786,1,1,0
51496,2406,1,1,0
51290,875,1,1,0
51005,8333,1,1,0
51357,2216,1,1,0
51015,727,1,1,0
51104,694,1,1,0
51504,2121,1,1,0
51627,846,1,1,0
51037,1944,1,1,0
52211,781,4,4,0
52121,2477,154,80,74
52448,1739,176,102,74
52534,1275,11,11,0
52125,1150,4,4,0
52019,621,6,6,0
52550,1094,19,16,3
52182,1178,13,13,0
52405,3114,14,14,0
52407,542,4,4,0
52490,485,6,6,0
52060,2305,57,33,24
52469,1326,7,7,0
52300,504,3,3,0
52269,4726,83,28,55
52347,2405,6,6,0
52353,1071,24,24,0
52187,442,2,2,0
52205,782,12,12,0
52392,1007,4,4,0
52539,375,4,4,0
52106,1979,1,1,0
52242,1003,12,12,0
52446,666,3,3,0
52360,786,3,3,0
52105,1777,7,7,0
52016,1145,2,2,0
52432,1043,11,11,0
52045,1634,13,13,0
52302,685,3,3,0
52308,680,2,2,0
52244,1571,3,3,0
52331,2403,24,14,10
52206,1543,2,2,0
52094,589,1,1,0
52235,829,3,3,0
52058,1213,15,13,2
52292,1813,9,3,6
52294,1166,6,6,0
52374,833,1,1,0
52119,2727,4,0,4
52257,496,5,5,0
52411,949,6,6,0
52362,350,2,2,0
52350,296,2,2,0
52170,2880,2,2,0
52529,1403,9,9,0
52197,643,11,11,0
52473,1668,1,1,0
52399,737,2,2,0
52305,1232,7,6,1
52480,769,4,4,0
52250,903,34,27,7
52064,611,8,8,0
52311,461,4,4,0
52037,936,7,7,0
52237,775,5,5,0
52240,722,1,1,0
52431,253,3,3,0
52227,1010,1,1,0
52444,397,3,3,0
52230,493,3,2,1
52133,360,2,2,0
52289,821,1,1,0
52177,830,5,5,0
52031,848,3,3,0
52123,1136,9,9,0
52006,1141,2,2,0
52306,907,7,7,0
52222,200,3,3,0
52280,292,2,2,0
52013,1001,1,1,0
52423,222,2,2,0
52095,511,1,1,0
52456,585,2,2,0
52472,150,1,1,0
52038,34,1,1,0
52457,891,2,2,0
52449,1843,4,3,1
52017,1147,2,2,0
52282,1571,5,5,0
52493,603,1,1,0
52167,1571,1,1,0
52072,840,4,4,0
52114,1004,13,13,0
52535,1974,6,6,0
52083,587,6,6,0
52397,758,1,1,0
52069,22739,5,5,0
52079,712,6,6,0
52497,532,2,2,0
52265,1339,8,8,0
52014,1143,1,1,0
52126,1102,1,1,0
52332,625,12,12,0
52258,2270,8,8,0
52029,176,3,3,0
52276,1753,1,1,0
52398,781,2,2,0
52380,13803,4,4,0
52251,1658,8,8,0
52149,561,6,6,0
52184,523,1,1,0
52194,1493,23,20,3
52484,912,4,4,0
52470,546,5,5,0
52414,1545,4,4,0
52370,206,2,2,0
52195,904,2,2,0
52424,562,3,3,0
52008,1004,11,11,0
52009,419,2,2,0
52067,211,1,1,0
52093,1169,18,15,3
52504,802,4,4,0
52544,260,4,4,0
52512,784,3,3,0
52489,235,3,3,0
52104,1403,6,6,0
52254,480,2,2,0
52128,1922,3,3,0
52015,301,4,4,0
52124,417,1,1,0
52438,270,2,2,0
52349,2207,2,2,0
52084,286,1,1,0
52330,645,2,2,0
